split,row_index,query_id,cve_id,severity,row_sha256
megavul_train,18,megavul_train:18:8d5b79d370b5,CVE-2017-15116,MEDIUM,8d5b79d370b5990d4028cf1ce7721c7350b4047f0fdb10b0b004f4904029bcaa
megavul_train,19,megavul_train:19:c10a1cb653a1,CVE-2018-18883,HIGH,c10a1cb653a14b5e42a8c126d7ecb6723c3a3e6fc0dce21682603328abe2df03
megavul_train,20,megavul_train:20:3f6c1e7c62c4,CVE-2021-32276,MEDIUM,3f6c1e7c62c49b525bb08b02cea2e8fec88acdde22a6fae89656b2775c7cb554
megavul_train,21,megavul_train:21:61e2ec3072e1,CVE-2018-7191,MEDIUM,61e2ec3072e12fca6d0d50ed918dd57d6b11cb80c19571752951f8f2bb67fe8a
megavul_train,22,megavul_train:22:c0d77e7767ad,CVE-2016-5357,MEDIUM,c0d77e7767ad637764a7769e05df5541b332d8b48f3eab61db9145e0182198d9
megavul_train,23,megavul_train:23:692515247ba9,CVE-2015-3215,HIGH,692515247ba959ebeeffeba67e5a37a55fde42397ad5c2db81c17e23ae6a304c
megavul_train,24,megavul_train:24:2e276d4ae5de,CVE-2014-9626,HIGH,2e276d4ae5deb300e7348b9227c2b211d7131ad4459f1e2fdde83c74744d3a9b
megavul_train,25,megavul_train:25:449ba493fa6a,CVE-2019-16058,HIGH,449ba493fa6a9553502882efdd70742edba3cb0a6f814ae2b5f163866be767e8
megavul_train,26,megavul_train:26:880e9d8ce6d8,CVE-2018-20169,MEDIUM,880e9d8ce6d80a32f866b79d623e7b36f5fdd96681349036f243f02ddc7d2630
megavul_train,27,megavul_train:27:ca1c2c3806a2,CVE-2016-2329,HIGH,ca1c2c3806a2bd57935ee6947e64512a06b4c0bbfbdb8f533e824a11a5f662e1
megavul_train,28,megavul_train:28:404deb383360,CVE-2019-14691,HIGH,404deb38336091bb424c3db495a18d7aa1262771a705d75eb122045a26b28a97
megavul_train,29,megavul_train:29:1a93df879a3b,CVE-2022-1253,CRITICAL,1a93df879a3b3ca2d2a3431290319285fd550909d3ac28738e7bbab69f36c6f4
megavul_train,30,megavul_train:30:192ae566298f,CVE-2023-50965,CRITICAL,192ae566298f18bcec5fca5e613c617c0e0f850119116c9c78ff86a0f9da588f
megavul_train,31,megavul_train:31:bfd81e43ea07,CVE-2015-5232,HIGH,bfd81e43ea077fed28ad4fe6a5ae79f0dbf0ffca0e4e37fa10a2aa88f8f4a94c
megavul_train,32,megavul_train:32:5ea5604a8903,CVE-2020-28163,MEDIUM,5ea5604a890342c5569dbcc76bcd78da7b27ed5f642844b32c836f7ca1663be8
megavul_train,33,megavul_train:33:c175551e2a7c,CVE-2022-34028,HIGH,c175551e2a7c2afc66b89085e8219ffa718386798ed512e82aac63ff95053c52
megavul_train,34,megavul_train:34:52c8800b554b,CVE-2020-29373,MEDIUM,52c8800b554ba6d1c922853c62fe3d213e681959e56d006370120c48ee3c00e6
megavul_train,35,megavul_train:35:c62410be8196,CVE-2015-4598,MEDIUM,c62410be819601429e095d4b0fefd84e20bb35fba8849aa7e836d1c7d6918cf3
megavul_train,36,megavul_train:36:9244c6631f0e,CVE-2018-12600,HIGH,9244c6631f0e50f66fc429e215766759b0e239efd03f478b34eacc38ecfac204
megavul_train,37,megavul_train:37:6c04ff925671,CVE-2016-7797,HIGH,6c04ff925671d83ec2ff13f9f136ec05dd62b6786109edf22133e48e699600c5
megavul_train,38,megavul_train:38:22460684b5a1,CVE-2017-15020,HIGH,22460684b5a1357ecf7237638ee8dfa72476e0a13c4c87b4744043ecb6e142d6
megavul_train,39,megavul_train:39:6064e9955989,CVE-2021-45763,MEDIUM,6064e9955989e6c0e238d61c636f5a1d2b423f4b9bcba003e921e45a62807c0b
megavul_train,40,megavul_train:40:b9a9c95bb1bd,CVE-2016-10269,HIGH,b9a9c95bb1bdd327573f5f8795cf41ce65aacdd8af46901d26e3a5917e9fbc1e
megavul_train,41,megavul_train:41:7ba8dab7cb86,CVE-2022-30974,MEDIUM,7ba8dab7cb8634efa0bb194a544ef45f417d7ccddb3a14d222d0bc7bd12738b1
megavul_train,42,megavul_train:42:d0efb694ad33,CVE-2018-12891,MEDIUM,d0efb694ad336c5a8a69d1139019d397e67f769aeab9e53488bb6ec7ed279f60
megavul_train,43,megavul_train:43:86cc77dc9290,CVE-2021-41225,MEDIUM,86cc77dc929031d287a3a118b992ed39a2812eeafd8f5658eefaced620048baf
megavul_train,44,megavul_train:44:0993f21bf41e,CVE-2021-37620,MEDIUM,0993f21bf41e7bb71b3823911b9c09d86cab6bbb6b6f1be7c029416d96550cfa
megavul_train,45,megavul_train:45:1ae55f6f964e,CVE-2020-36429,MEDIUM,1ae55f6f964e2a9e52363023b9518626464a7fa16c728a0c47e4485f294ae783
megavul_train,46,megavul_train:46:f9799dd53f6e,CVE-2021-3181,MEDIUM,f9799dd53f6ed98f7acd318cd3baaaae499066d7b05199166710326d2a79c89c
megavul_train,47,megavul_train:47:e8a40f27f020,CVE-2020-29369,HIGH,e8a40f27f020ee09c276d1166ed10ce1ce4474e6aa022d6675c7e955c780d303
megavul_train,48,megavul_train:48:76f45ecc87f1,CVE-2016-3924,MEDIUM,76f45ecc87f1d02ad30f95d773e59e04fd7c5c3ca3545776014bcd083c64c3be
megavul_train,49,megavul_train:49:e78885034968,CVE-2019-12382,MEDIUM,e7888503496887e497fae44e992f733d7eb1d2b929c5aba61201df5c84f84f9c
megavul_train,50,megavul_train:50:a80fd1080fc4,CVE-2017-5597,HIGH,a80fd1080fc4e635c0af1923e4931149b5081e668b60b40c8aa1bd84988e1a0d
megavul_train,51,megavul_train:51:a02bdfbe6bec,CVE-2022-1533,HIGH,a02bdfbe6becb15001812030b30ecba33254842afe1988d2310b0d9bb9049eb8
megavul_train,52,megavul_train:52:7d06342fac12,CVE-2016-10156,HIGH,7d06342fac1279729ba19d1feee88fde15586071c2709d7add65bf6dd96c3908
megavul_train,53,megavul_train:53:9f77af175fcc,CVE-2018-9490,HIGH,9f77af175fccf578746611303b7bcee0847350b028a8b56ef390d38638cea71f
megavul_train,54,megavul_train:54:c063e1c0705e,CVE-2022-23580,MEDIUM,c063e1c0705e8b99e17fc23cdadd77c047632518ac0dd37239ff55c0696b6353
megavul_train,55,megavul_train:55:c4706c6426f2,CVE-2017-12425,HIGH,c4706c6426f257cb5744f354b8104676dd5f4636f378106f6a73896aa0d212f7
megavul_train,56,megavul_train:56:e126a2efe983,CVE-2022-40768,MEDIUM,e126a2efe9836f39216b157dcaf1e92243a2f0470f4d603ac4065038add7bc9f
megavul_train,57,megavul_train:57:23a8f84d2a47,CVE-2020-15350,CRITICAL,23a8f84d2a47b87858754d508f5c3f202d33866ee2d7041a11447abecb4b37a8
megavul_train,58,megavul_train:58:b27bc9b9dbd3,CVE-2017-7948,HIGH,b27bc9b9dbd3b053c8d0f792fbd7ffe11f12fc4b87d5c9c10ee5b651bd83ea60
megavul_train,59,megavul_train:59:0713dbfcc161,CVE-2019-25051,HIGH,0713dbfcc161b85c930510b0d37852f83cfbd54119402fc25843ba3a1b6f485c
megavul_train,60,megavul_train:60:d1159484644c,CVE-2014-7914,HIGH,d1159484644c57b52ed602fc6c85b0c901d5521b4c438882cfa210073e4b0f6c
megavul_train,61,megavul_train:61:8b9f297463cb,CVE-2022-35926,MEDIUM,8b9f297463cbd276564216e0e5e6794d17fecea7c1536a5fddb4b2a4e9abf7cf
megavul_train,62,megavul_train:62:460992bac204,CVE-2017-14933,MEDIUM,460992bac204178bb563090b146925fd7c0f0bef2330329b389a674829cc974f
megavul_train,63,megavul_train:63:1eeafbdc40f5,CVE-2020-11089,LOW,1eeafbdc40f5f199e7146f11e1ae1eff4a6d3c9e4cc754f884080727d186627f
megavul_train,64,megavul_train:64:910035eb3635,CVE-2017-15364,MEDIUM,910035eb36350da4a4618fdc074a38231d3e45e7cae9a16c47e418c2e6ee65b2
megavul_train,65,megavul_train:65:524a064c35fd,CVE-2021-22549,HIGH,524a064c35fd9f0bf7126052cc79db7edf24d2b047b46711aeb029a57c56ee54
megavul_train,66,megavul_train:66:23fc3881b61c,CVE-2022-36938,CRITICAL,23fc3881b61c27b4c4d9ffb818c2f9c27b8bbd6778fd298171c37d82d136fb62
megavul_train,67,megavul_train:67:1e898ee9aa23,CVE-2016-5164,MEDIUM,1e898ee9aa23fa77003e3922af8ea6327fedef5f7e8daf7d19fecf3447925605
megavul_train,68,megavul_train:68:b599f317805d,CVE-2022-34033,HIGH,b599f317805d427ee6e356195c64ba2d6d0e49688161dd30f7a73dfe526ec073
megavul_train,69,megavul_train:69:a38a66abca37,CVE-2022-23606,MEDIUM,a38a66abca379305f8438a1bce8140229b107d0e89c1eeafdeabda7e793cf69e
megavul_train,70,megavul_train:70:cf3832e04775,CVE-2022-1198,MEDIUM,cf3832e047758fcabc0d80c0cfafdff664128b2131febf1aa51475cc309b97e9
megavul_train,71,megavul_train:71:a4df866d073b,CVE-2022-29156,HIGH,a4df866d073b57c4fc55fd9733deb22d1a76c27c56d1fe0bf8b363de69833736
megavul_train,72,megavul_train:72:0980dde4d7cf,CVE-2023-32732,MEDIUM,0980dde4d7cf95b6e45d65298e26429146cad64a0401ccca6cebc957c26c70b4
megavul_train,73,megavul_train:73:c8287ba921e5,CVE-2022-3354,HIGH,c8287ba921e5bf45943919d141e49a27adf4b4486cf146e0ce6c705f9bf20a25
megavul_train,74,megavul_train:74:457e13838187,CVE-2020-25644,HIGH,457e13838187d76ea350ec6e4d791083a21fbe6f61da0447378904d763d38e06
megavul_train,75,megavul_train:75:29c8cff6cc5d,CVE-2020-15304,MEDIUM,29c8cff6cc5d924534d6fbb24734c42a6c3ada4f198c20906e512e69d8912f81
megavul_train,76,megavul_train:76:614a17627422,CVE-2019-11459,MEDIUM,614a17627422b081c4a63cab3db22543091cf746d88f46b08965cdb1a2213833
megavul_train,77,megavul_train:77:af89de233625,CVE-2021-31804,MEDIUM,af89de233625943a9194ee7bb1c0dcaacf4c90ae417c771b0e8a7a290e1a8b8f
megavul_train,78,megavul_train:78:9c90d616f04c,CVE-2017-11577,HIGH,9c90d616f04c81c4c3eb72f420c55bf98fb36bb2be09069ffd4f744d234c0a0b
megavul_train,79,megavul_train:79:2eba59ab2830,CVE-2020-11068,MEDIUM,2eba59ab2830c77821ac0ac44142587557bc8253327cbd5436b0faf14c69d7b4
megavul_train,80,megavul_train:80:c0afea6e1268,CVE-2019-7308,MEDIUM,c0afea6e1268bfdb09f14451ba8a0142f0b1badad9cad95da7e1767df104d757
megavul_train,81,megavul_train:81:3303e2973f56,CVE-2021-31535,CRITICAL,3303e2973f56d4b010a37342f4944fa90fea3c67cde8534c163ad69f77865f30
megavul_train,82,megavul_train:82:5a8bc3251518,CVE-2022-32234,CRITICAL,5a8bc3251518a5ea106e916302e83ab426ad40fddd9e3d3109f07394365e17d6
megavul_train,83,megavul_train:83:2475a06d31ae,CVE-2017-17789,HIGH,2475a06d31aeeeed4abc19c05eaddea1c8a0073bda3c8dc37d083f0a8c94192d
megavul_train,84,megavul_train:84:57d8f6b2387a,CVE-2017-6430,MEDIUM,57d8f6b2387a308bd7781b64f7783349235c92973b8042d76bd23e9c97448ec1
megavul_train,85,megavul_train:85:0972e8600935,CVE-2015-8080,HIGH,0972e86009355466f75048ab7df52878f09c6a65ae3200baafd3d9f4ae2b421c
megavul_train,86,megavul_train:86:75a5905766b6,CVE-2021-46323,MEDIUM,75a5905766b6b34bedbb6b39112c935cd4a90f59367f5a2090bfe004ff9eca2a
megavul_train,87,megavul_train:87:bd067922ffa6,CVE-2019-13226,HIGH,bd067922ffa699d700be04091652833c2b922cd59db674258f7a6393b83e9f46
megavul_train,88,megavul_train:88:55db5b8c5819,CVE-2021-41499,HIGH,55db5b8c5819d9cacc68b5081cafd18ed34d87044a6a09b54dd01e87992ddb40
megavul_train,89,megavul_train:89:d97a9bfa69e0,CVE-2023-3777,HIGH,d97a9bfa69e05bbcf415f5229356d40a7d574b762e1300992157badb0c693224
megavul_train,90,megavul_train:90:47a2eaf6e9de,CVE-2020-29534,HIGH,47a2eaf6e9de7ab08e89ba483d358367a88d3c2e6cd77608cc11c32b85c11607
megavul_train,91,megavul_train:91:e96327341f50,CVE-2021-34071,MEDIUM,e96327341f50a895c9ee5e329b01cb4afe3713615f0dae8c77d0daa5e971c8f0
megavul_train,92,megavul_train:92:a5a61b29fa5b,CVE-2022-33070,MEDIUM,a5a61b29fa5b3668d991d8477c2182bd557696fc883b1b0aeaf34cbe0011e7d4
megavul_train,93,megavul_train:93:d1ca0dfa0ca1,CVE-2023-2513,MEDIUM,d1ca0dfa0ca1b2e49f5dfbd2d5da14a324f8d64072a2f82a213f0c688c57fe93
megavul_train,94,megavul_train:94:754080b62349,CVE-2020-11089,LOW,754080b623498cda7f77f8fe1f503f7cc575e90a5399731fc0153ebe83e2ed78
megavul_train,95,megavul_train:95:e069c8c1e88b,CVE-2018-12714,CRITICAL,e069c8c1e88b7cee2f8cd3bc006eaa3b645af86bd5977b19ae94b17e664968d4
megavul_train,96,megavul_train:96:1f19020bf0a0,CVE-2020-28241,MEDIUM,1f19020bf0a0d99a02c06fd7b808dc75153e58263571a48fcfe9977d97451b7c
megavul_train,97,megavul_train:97:733a3dec34e8,CVE-2016-7126,CRITICAL,733a3dec34e8acabee7ba868099c296b7234d964c460b98dc960bdbd1dd56015
megavul_train,98,megavul_train:98:2da1ab782fa1,CVE-2017-18075,HIGH,2da1ab782fa19770a4c23af504db09d1444d253c5cfae54bbf71f4e5c4a3f513
megavul_train,99,megavul_train:99:41866aff9bb3,CVE-2016-7911,HIGH,41866aff9bb3470916a427de3b27db1f4802f8fcafde3a82196f03c526f1e23e
megavul_train,100,megavul_train:100:668b947f1b43,CVE-2022-21736,HIGH,668b947f1b43c007ba12206766b707e001532f8939b5aa62c381471ce667839d
megavul_train,101,megavul_train:101:84cfe4151d6e,CVE-2022-29777,CRITICAL,84cfe4151d6e242c9f1d5a2ace46ff2c951d3a31dd5fd7211102c50312ca16f7
megavul_train,102,megavul_train:102:b9ff6a3efb2a,CVE-2020-11722,CRITICAL,b9ff6a3efb2a4ef6e5bbe8b479d1f359a619a4d7a157f41f97ea5b87b7a984c3
megavul_train,103,megavul_train:103:19816e0b4ec7,CVE-2018-17407,HIGH,19816e0b4ec72a645eef0a235c8630e04ed0202f14fd8dcaac8c8f7594f9a0a7
megavul_train,104,megavul_train:104:969bea04ee1b,CVE-2019-14493,HIGH,969bea04ee1b6883f97fc140523a5956430c7ee1193df6a06ef849ecd6da93fa
megavul_train,105,megavul_train:105:07d88e7199a2,CVE-2022-1907,HIGH,07d88e7199a2e80fc1096908cf48cc3ae7996fcd7822733d55cf81fa534c8024
megavul_train,106,megavul_train:106:f2ad8386b8c0,CVE-2019-17052,LOW,f2ad8386b8c0527b169835c30c80052aa6dbe3d3136027f33c0d4c54121a7960
megavul_train,107,megavul_train:107:edc6b1a7cc99,CVE-2021-3973,HIGH,edc6b1a7cc99a52e5ef9c494baffe365bd1b76fd8b0244a3858dabb080eaf135
megavul_train,108,megavul_train:108:26fe86894221,CVE-2019-18885,MEDIUM,26fe86894221d868efab47e7971cd75ee859a43f88e1e863443418e1d3eed0f6
megavul_train,109,megavul_train:109:ce83620ec5cd,CVE-2019-12481,MEDIUM,ce83620ec5cdaa2fea44d652144523105108b957616180e576192724f022abcd
megavul_train,110,megavul_train:110:c5eb1f524dfa,CVE-2019-17420,MEDIUM,c5eb1f524dfa063cf7d71369a5553444c9e77636edcd3fa812c50781e0d62765
megavul_train,111,megavul_train:111:01c5b047dd52,CVE-2017-18595,HIGH,01c5b047dd521fb1a991e902d9524a64479abde9e4f32e5f04c0686447d803b9
megavul_train,112,megavul_train:112:d381212f5381,CVE-2016-2527,MEDIUM,d381212f53818c473fbdefe4ca94dae3c7e642c819c93173192d2316acddb0c1
megavul_train,113,megavul_train:113:ec4d7f9384f4,CVE-2021-38171,CRITICAL,ec4d7f9384f4a1ea5d912c7c0f6b89d83ba40edf071385d17d1db79493ba7bb1
megavul_train,114,megavul_train:114:0cf42da6765e,CVE-2019-19959,HIGH,0cf42da6765e5407021d240e68f792dfa82ff32a9353b96d5188551aaf765df7
megavul_train,115,megavul_train:115:700862e0d590,CVE-2014-9114,HIGH,700862e0d59080cf987588b898ee3728fa025c044f510a96d0135523006a04b8
megavul_train,116,megavul_train:116:5d7b2022801f,CVE-2023-0760,HIGH,5d7b2022801f0f99a4b7c86a4a6bf1ae4f2190a11aaa5d643e9259a7a29c9525
megavul_train,117,megavul_train:117:df6db1b2cae8,CVE-2016-5166,LOW,df6db1b2cae8ed47fb37e90548e99e107cb52023cfb142cf903105bf84ad104e
megavul_train,118,megavul_train:118:5142ba76ea53,CVE-2019-1010298,CRITICAL,5142ba76ea53519b74bc44ddf8669860f30ce2687e12ef8b370d1cb9ff36a12c
megavul_train,119,megavul_train:119:0ad7acbc7912,CVE-2016-4997,HIGH,0ad7acbc7912f35220cdcfe1d1ea054bd53acc3bcf8094e53ed8e5e0fa25f39d
megavul_train,120,megavul_train:120:42469ae88dfb,CVE-2022-24792,HIGH,42469ae88dfb0870698de3f7b2de15a9ad747ef3ed5e6fe62b3f9e7f52ab4027
megavul_train,121,megavul_train:121:e93572d3b99a,CVE-2021-35938,MEDIUM,e93572d3b99a5cce09ae43a8d802523f0e7a5d046b0da9f374e0051bb55571f7
megavul_train,122,megavul_train:122:ec8fdb472cad,CVE-2023-27103,HIGH,ec8fdb472cada171690b4cd4a539f104a1c76ace3f05be67929b83ad5ef3e554
megavul_train,123,megavul_train:123:eb3c0d27cb7b,CVE-2023-42801,HIGH,eb3c0d27cb7bf167fd519351c2a803b00536fb7a9d6d30779471f0d272ecf132
megavul_train,124,megavul_train:124:30b773b15b16,CVE-2019-15691,HIGH,30b773b15b1694a6a0d67446cc279359b1519f1ebc66d320627e8de095bf2cfe
megavul_train,125,megavul_train:125:8f381c3cc437,CVE-2020-35450,HIGH,8f381c3cc437e0d5ed5996061234f4dc883b9aeb0320484d13f76910d094ec13
megavul_train,126,megavul_train:126:ceeadf42f40c,CVE-2023-33461,MEDIUM,ceeadf42f40c0737aa53e7c1f63c525a580ada7861baeecd77ac6fe70ce5d171
megavul_train,127,megavul_train:127:1a228a8656c2,CVE-2017-16525,MEDIUM,1a228a8656c25c8bd3f404f2031c3583893902438310a76e7bec8532c730ab11
megavul_train,128,megavul_train:128:51cc27cc7796,CVE-2021-4193,MEDIUM,51cc27cc779636732e143404355bbbcb6de52e429928cf52db9031986e5050d4
megavul_train,129,megavul_train:129:ae4372d480e0,CVE-2021-28905,HIGH,ae4372d480e0dfeb196f5741336a3f3df9175ca636195a7008686a9748adb98e
megavul_train,130,megavul_train:130:36945ae28fab,CVE-2019-16319,HIGH,36945ae28fab1289afc9bc83267e539dbe5881ec4df6c2670a42116a626d5869
megavul_train,131,megavul_train:131:c389578a7e38,CVE-2018-19416,HIGH,c389578a7e38b4fd2be00fc42a28d16330cc18446fc9d982e5035824ad551175
megavul_train,132,megavul_train:132:a9031dba5f73,CVE-2020-6016,CRITICAL,a9031dba5f73242e11a6862d53ba97ed52e507fbb180ff635f5b6cae970aa87a
megavul_train,133,megavul_train:133:f15265eff1f9,CVE-2021-36531,HIGH,f15265eff1f96acc571e6c7e4a93bb19d8f91ee9786cec9bfcb6caa699065de4
megavul_train,134,megavul_train:134:cd6d69c93ed9,CVE-2016-1697,HIGH,cd6d69c93ed9aeda24553d85117ba04941f347aa3b3ece1abfec91f6c2d21615
megavul_train,135,megavul_train:135:d38d776f1308,CVE-2017-18216,MEDIUM,d38d776f130886eb7b28a5e7428b3999f159f5c291b561b619533d0e3fd02405
megavul_train,136,megavul_train:136:738eec880810,CVE-2020-15801,CRITICAL,738eec88081052e5b3e42eda00f10a176d9b7363432a71f2ff9c22d4cc9dba24
megavul_train,137,megavul_train:137:747360903bea,CVE-2012-0810,MEDIUM,747360903beabfe0cc54bc0ac8163c8c2c407c402e350b886e05c4d42e0ef2ae
megavul_train,138,megavul_train:138:d8913a3cb529,CVE-2020-36434,CRITICAL,d8913a3cb5293ae14573cac354dddcd599556c7b0fe849f3cbff6481c98623ac
megavul_train,139,megavul_train:139:9d874795a6f4,CVE-2017-0592,HIGH,9d874795a6f4a448a9faa588db874caa14717e9133b3882ff6d4ecc063588c71
megavul_train,140,megavul_train:140:e5d727182318,CVE-2021-32559,MEDIUM,e5d727182318aadbad51431c26de3b4a6b0e557688fdbcd1701374c993df1a6c
megavul_train,141,megavul_train:141:0852476e9cc4,CVE-2022-37048,HIGH,0852476e9cc4fdf60e7e6bfc4be6a58f7f558dcb21409721a6bc41aa522cfae3
megavul_train,142,megavul_train:142:761c1ccd8330,CVE-2019-17346,HIGH,761c1ccd8330bbc0ac0ede7df64d43cc4f16ed377f1bfcf0bc70c6b976179c18
megavul_train,143,megavul_train:143:b82fededb665,CVE-2016-5314,HIGH,b82fededb665f4c0af2c028ddce20d73bb6aaad1e7fa7ef6b81c40f7bcf61724
megavul_train,144,megavul_train:144:ee99daac0391,CVE-2017-13766,HIGH,ee99daac0391a858f1ba1ae41a2812f4155f06fdc3f2051421507cf5274d847d
megavul_train,145,megavul_train:145:d64822ad90a0,CVE-2021-22555,HIGH,d64822ad90a063b6f28f00fddd675ca71ac2766dfa7ab9bd4aac273f91f840aa
megavul_train,146,megavul_train:146:50dc16379680,CVE-2018-11645,MEDIUM,50dc16379680fa59dc736d2beb94a745a9764e342bf0a868f84864b107a0ffb0
megavul_train,147,megavul_train:147:e3c81265156b,CVE-2022-0485,MEDIUM,e3c81265156be3dbd6b6620410d4507f940281bd3ec7811dd49fe769a65e8121
megavul_train,148,megavul_train:148:159e684b3f00,CVE-2018-7323,HIGH,159e684b3f0029d84dafbe1cc84a0b018af2e71250a35694ee1806494e23b8da
megavul_train,149,megavul_train:149:77b06e632389,CVE-2016-4557,HIGH,77b06e632389621f11ee7103b49f57a1db21c096772bbde43f4e12f1c7e7ab35
megavul_train,150,megavul_train:150:40f4fd02e252,CVE-2018-14352,CRITICAL,40f4fd02e252720d355c91eed8647bfb63963a8ced2dd2cd9459c59540afb2ca
megavul_train,151,megavul_train:151:e78fc20d5938,CVE-2017-6062,HIGH,e78fc20d593829f9db05d825a2e49db3888fef1d868414d1474cb403804f21e4
megavul_train,152,megavul_train:152:927c4628ed31,CVE-2016-1686,MEDIUM,927c4628ed310139c46d8694e85a95e05ad41ec7e17b6591ec6c8434b61b2840
megavul_train,153,megavul_train:153:9cb41c75478e,CVE-2022-26365,HIGH,9cb41c75478e8f20c8a529e119cd2709bea5d6c297d3b137df0ee907c43dba36
megavul_train,154,megavul_train:154:41877e385546,CVE-2022-21732,MEDIUM,41877e3855467f2ad755b8fe2946c0f595c50d7e304d5649b928dfbf63d1c71a
megavul_train,155,megavul_train:155:0fb52d6f4698,CVE-2022-3586,MEDIUM,0fb52d6f469895c48643a62091c500e2a2fa98cdbad242df56e0ec39877784ec
megavul_train,156,megavul_train:156:290ac4cb0342,CVE-2019-17345,MEDIUM,290ac4cb034223ab8a817a7aa00991a21c71d5b64d2b9df0557a11db0748e980
megavul_train,157,megavul_train:157:dc99eb293663,CVE-2022-48257,MEDIUM,dc99eb293663e69a5dcd93678ed2f3268a35f403241428efe6df474eb21e66a6
megavul_train,158,megavul_train:158:21a8803e960c,CVE-2021-22191,HIGH,21a8803e960cc61350faa34a1ebf88ad75128867663fbac314f7c40942d65b17
megavul_train,159,megavul_train:159:4cf159d050b3,CVE-2016-4558,HIGH,4cf159d050b3b6ab1310d33cdf89d6700bc6b77d39fcb735cc3feb261f4352d6
megavul_train,160,megavul_train:160:9d2e59267cd2,CVE-2016-9633,MEDIUM,9d2e59267cd28137101006253f174ab426dcc045f22f6ad843255f0041bec121
megavul_train,161,megavul_train:161:f2e269ef5488,CVE-2022-2318,MEDIUM,f2e269ef548881f714c246af7ae478e34ef0ee3b99ac2aab95f8ad6c349bf0c9
megavul_train,162,megavul_train:162:33902675b2f8,CVE-2017-14687,HIGH,33902675b2f8b9fc5053efd8132bcc22be60844ded5a8ff22808050e72be8498
megavul_train,163,megavul_train:163:c6a8d22a3a94,CVE-2015-8930,HIGH,c6a8d22a3a948bd8659d210cfd09447a21feafbd0a07ba8855fb097490f004c8
megavul_train,164,megavul_train:164:c8c26f64a3b7,CVE-2018-10583,HIGH,c8c26f64a3b7d42d688ae84ee85d3b70c6b791be204c529fc9e6735886944b97
megavul_train,165,megavul_train:165:267d3bf453d0,CVE-2016-6303,CRITICAL,267d3bf453d0ee74608a98a5a4b272e5df31a303d5fce2abda258cc982656575
